,record_id,title,year,popularity,homepage,type,action,comedy,fantasy,horror,non-fiction,romance
261,261,DÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã‚Â¡ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â©jÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã‚Â¡ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â  Vu,1998,8,https://www.google.com/,M,0,0,1,0,0,1
262,262,Fantasia 2000,1999,7,http://movies.disney.com/fantasia-2000,M,0,1,0,0,1,0
263,263,The Time Machine,2002,5.8,http://timemachine.countingdown.com/,M,1,0,1,0,0,0
264,264,Mighty Joe Young,1998,5.9,https://www.google.com/,M,1,0,1,0,0,0
265,265,Swordfish,2001,6.1,https://www.google.com/,M,1,0,0,1,0,0
266,266,The Legend of Zorro,2005,5.9,http://www.sonypictures.com/homevideo/thelegendofzorro/index.html,M,1,0,0,0,0,0
267,267,What Dreams May Come,1998,6.8,https://www.google.com/,M,0,0,1,0,0,1
268,268,Little Nicky,2000,5.2,https://www.google.com/,M,0,1,1,0,0,1
269,269,The Brothers Grimm,2005,5.6,https://www.google.com/,M,1,1,1,0,0,0
270,270,Mars Attacks!,1996,6.1,http://marsattacks.warnerbros.com/,M,0,1,1,0,0,0
271,271,Evolution,2015,6.4,https://www.google.com/,M,0,0,1,1,0,0
272,272,The Edge,1997,6.7,https://www.google.com/,M,1,0,1,0,0,0
273,273,Surrogates,2009,5.9,http://chooseyoursurrogate.com/,M,1,0,1,0,0,0
274,274,Thirteen Days,2000,6.9,https://www.google.com/,M,1,0,1,0,0,0
275,275,Daylight,1996,5.8,https://www.google.com/,M,1,0,0,0,0,0
276,276,Walking With Dinosaurs,2013,5.2,http://www.walkingwithdinosaurs.com/movie/,M,1,1,0,0,0,0
277,277,Battlefield Earth,2000,3,https://www.google.com/,M,1,0,1,0,1,0
278,278,Looney Tunes: Back in Action,2003,5.6,https://www.google.com/,M,0,1,0,0,0,0
279,279,Nine,2009,5.1,http://nine-movie.com/,M,0,0,1,0,1,1
280,280,Timeline,2003,5.4,https://www.google.com/,M,1,0,1,0,0,0
281,281,The Postman,1997,6.1,https://www.google.com/,M,1,0,1,0,0,0
282,282,Babe: Pig in the City,1998,5.2,https://www.google.com/,M,1,1,1,0,0,0
283,283,Red Planet,2000,5.4,https://www.google.com/,M,1,0,1,0,0,0
284,284,Arthur and the Invisibles,2006,6,https://www.google.com/,M,1,1,1,0,0,0
285,285,Oceans,2009,7.3,http://oceans-lefilm.com/,M,0,0,0,0,1,0
286,286,A Sound of Thunder,2005,4.8,http://asoundofthunder.warnerbros.com/,M,1,0,1,0,0,0
287,287,Top Cat Begins,2015,5.3,https://www.google.com/,M,0,1,0,0,0,0
288,288,A Beautiful Mind,2001,7.7,http://www.abeautifulmind.com/,M,0,0,1,0,0,1
289,289,The Lion King,1994,8,http://movies.disney.com/the-lion-king,M,0,1,1,0,0,0
290,290,Journey 2: The Mysterious Island,2012,5.8,http://www.themysteriousisland.com/,M,1,0,1,0,0,0
291,291,Cloudy with a Chance of Meatballs 2,2013,6.4,https://www.google.com/,M,0,1,0,0,0,0
292,292,Red Dragon,2002,6.7,https://www.google.com/,M,1,0,0,1,0,0
293,293,Hidalgo,2004,6.5,https://www.google.com/,M,1,0,0,0,0,0
294,294,Jack and Jill,2011,4.1,http://www.jackandjill-movie.com/,M,0,1,0,0,0,0
295,295,2 Fast 2 Furious,2003,6.2,https://www.google.com/,M,1,0,0,1,0,0
296,296,The Little Prince,2015,7.6,http://www.thelittleprincemovie.com/,M,1,1,1,0,0,0
297,297,The Invasion,2007,5.7,https://www.google.com/,M,1,0,1,0,0,0
298,298,The Adventures of Rocky & Bullwinkle,2000,3.9,https://www.google.com/,M,1,1,0,0,0,0
299,299,The League of Extraordinary Gentlemen,2003,5.7,https://www.google.com/,M,1,0,1,0,0,0
300,300,Independence Day,1996,6.7,https://www.google.com/,M,1,0,1,0,0,0
301,301,The Lost World: Jurassic Park,1997,6.2,https://www.google.com/,M,1,0,1,0,0,0
302,302,Madagascar,2005,6.6,https://www.google.com/,M,0,1,0,0,0,0
303,303,X-Men,2000,6.8,https://www.google.com/,M,1,0,1,0,0,0
304,304,The Rock,1996,6.9,https://www.google.com/,M,1,0,0,0,0,0
305,305,Ice Age: The Meltdown,2006,6.5,http://www.iceagemovies.com/films/ice-age-the-meltdown,M,1,1,0,0,0,0
306,306,50 First Dates,2004,6.6,https://www.google.com/,M,0,1,0,0,0,1
307,307,Exorcist: The Beginning,2004,4.7,https://www.google.com/,M,1,0,0,1,0,0
308,308,Inspector Gadget,1999,4.3,https://www.google.com/,M,1,1,0,0,0,0
309,309,The Terminal,2004,7,http://www.theterminal-themovie.com/,M,0,1,1,0,0,0
310,310,Hotel for Dogs,2009,5.7,https://www.google.com/,M,0,1,0,0,0,0
311,311,Vertical Limit,2000,5.9,https://www.epicbuzz.net/movies/vertical-limit,M,1,0,0,0,0,0
312,312,Charlie Wilson's War,2007,6.5,http://www.charliewilsonswar.net/,M,0,1,1,0,1,0
313,313,Shark Tale,2004,5.8,https://www.google.com/,M,1,1,0,0,0,0
314,314,Dreamgirls,2006,6.6,http://www.dreamgirlsmovie.com/,M,0,0,1,0,0,0
315,315,Be Cool,2005,5.4,https://www.google.com/,M,0,1,0,1,0,0
316,316,Munich,2005,6.9,https://www.google.com/,M,1,0,1,0,1,0
317,317,Tears of the Sun,2003,6.4,https://www.google.com/,M,1,0,1,0,1,0
318,318,Killers,2010,5.7,http://killersfilm.com/,M,1,1,0,0,0,1
319,319,Spanglish,2004,5.8,https://www.google.com/,M,0,1,0,0,0,0
320,320,Monster House,2006,6.3,http://www.sonypictures.com/movies/monsterhouse/,M,0,1,1,0,0,0
321,321,Bandits,2001,6.2,https://www.google.com/,M,1,1,0,1,0,1
322,322,First Knight,1995,5.9,https://www.google.com/,M,1,0,1,0,0,1
323,323,Anna and the King,1999,6.4,https://www.google.com/,M,0,0,1,0,1,1
324,324,Hostage,2005,6.2,https://www.google.com/,M,1,0,1,1,0,0
325,325,Titan A.E.,2000,6.3,https://www.google.com/,M,1,1,1,0,0,0
326,326,Hollywood Homicide,2003,5,https://www.google.com/,M,1,1,0,0,0,0
327,327,Soldier,1998,6.1,http://www.wb-soldier.com/,M,1,0,1,0,1,0
328,328,Carriers,2009,5.8,https://www.google.com/,M,1,0,1,1,0,0
329,329,Monkeybone,2001,4.3,https://www.google.com/,M,1,1,1,0,0,0
330,330,Flight of the Phoenix,2004,5.7,https://www.google.com/,M,1,0,1,0,0,0
331,331,Unbreakable,2000,6.9,https://www.google.com/,M,1,0,1,0,0,0
332,332,Snake Eyes,1998,5.8,https://www.google.com/,M,0,0,0,1,0,0
333,333,Sphere,1998,5.8,http://www.warnerbros.com/movies/home-entertainment/sphere/7bdffe73-2a0e-4e7a-98e7-cee4d723e0b3.html,M,0,0,1,0,0,0
334,334,The Angry Birds Movie,2016,5.9,http://www.angrybirds-movie.com/en/,M,0,1,0,0,0,0
335,335,Funny People,2009,5.7,http://www.funnypeoplemovie.com,M,0,1,1,0,0,0
336,336,The Kingdom,2007,6.5,http://www.thekingdommovie.com/,M,1,0,1,0,0,0
337,337,Dr. Dolittle 2,2001,4.9,https://www.google.com/,M,0,1,1,0,0,1
338,338,Braveheart,1995,7.7,https://www.google.com/,M,1,0,1,0,1,0
339,339,Jarhead,2005,6.6,https://www.google.com/,M,0,0,1,0,1,0
340,340,The Simpsons Movie,2007,6.9,http://www.simpsonsmovie.com/,M,0,1,0,0,0,0
341,341,The Majestic,2001,6.6,https://www.google.com/,M,0,0,1,0,0,1
342,342,Driven,2001,4.5,https://www.google.com/,M,1,0,0,0,0,0
343,343,Two Brothers,2004,6.9,https://www.google.com/,M,1,0,1,0,0,0
344,344,The Village,2004,6.2,https://www.google.com/,M,1,0,1,1,0,0
345,345,Doctor Dolittle,1998,5.4,https://www.google.com/,M,0,1,1,0,0,0
346,346,Signs,2002,6.4,https://www.google.com/,M,1,0,1,1,0,0
347,347,Shrek 2,2004,6.7,http://www.shrek2.com/,M,1,1,1,0,0,0
348,348,Runaway Bride,1999,5.7,https://www.google.com/,M,0,1,0,0,0,1
349,349,xXx,2002,5.8,http://www.sonypictures.com/movies/xxx/,M,1,0,0,0,0,0
350,350,The SpongeBob Movie: Sponge Out of Water,2015,5.8,http://www.spongebobmovie.com/,M,1,1,0,0,0,0
351,351,Ransom,1996,6.4,https://www.google.com/,M,1,0,0,0,0,0
352,352,Hook,1991,6.6,https://www.google.com/,M,1,1,1,0,0,0
353,353,Die Hard 2,1990,6.6,https://www.google.com/,M,1,0,0,0,0,0
354,354,S.W.A.T.,2003,5.8,http://www.sonypictures.com/homevideo/swat/,M,1,0,0,1,0,0
355,355,Vanilla Sky,2001,6.5,https://www.google.com/,M,1,0,1,1,0,1
356,356,AVP: Alien vs. Predator,2004,5.5,http://www.avp-movie.com/,M,1,0,1,0,0,0
357,357,Alvin and the Chipmunks: The Squeakquel,2009,5.4,http://www.munkyourself.com/,M,0,1,1,0,1,0
358,358,We Were Soldiers,2002,6.7,https://www.google.com/,M,1,0,0,0,1,0
359,359,Star Trek: Insurrection,1998,6.3,https://www.google.com/,M,1,0,1,0,0,0
360,360,Battle: Los Angeles,2011,5.5,http://www.battlela.com,M,1,0,1,0,0,0
361,361,Big Fish,2003,7.6,https://www.google.com/,M,1,0,1,0,0,0
362,362,Wolf,1994,6,https://www.google.com/,M,0,0,1,0,0,0
363,363,War Horse,2011,7,http://www.warhorsemovie.com/,M,0,0,1,0,1,0
364,364,The Monuments Men,2014,5.8,http://www.monumentsmen.com/,M,1,0,1,0,1,0
365,365,The Abyss,1989,7.1,https://www.google.com/,M,1,0,1,0,0,0
366,366,Wall Street: Money Never Sleeps,2010,5.8,http://www.wallstreetmoneyneversleeps.com/,M,0,0,1,1,0,0
367,367,The Siege,1998,6,https://www.google.com/,M,1,0,1,1,0,0
368,368,Seven Years in Tibet,1997,7,https://www.google.com/,M,1,0,1,0,1,0
369,369,The Dilemma,2011,5.2,http://www.thedilemmamovie.com,M,0,1,1,0,0,0
370,370,Bad Company,2002,5.4,https://www.google.com/,M,1,1,0,0,0,0
371,371,Doom,2005,5,https://www.google.com/,M,1,0,0,1,0,0
372,372,I Spy,2002,5.2,https://www.google.com/,M,1,1,0,0,0,0
373,373,Underworld: Awakening,2012,6.1,http://www.entertheunderworld.com/,M,1,0,1,1,0,0
374,374,Hart's War,2002,5.9,https://www.google.com/,M,0,0,1,0,1,0
375,375,Killer Elite,2011,6.1,https://www.google.com/,M,1,0,0,0,0,0
376,376,Rollerball,2002,3.4,https://www.google.com/,M,1,0,1,0,0,0
377,377,Ballistic: Ecks vs. Sever,2002,4.3,https://www.google.com/,M,1,0,0,0,0,0
378,378,Hard Rain,1998,5.5,https://www.google.com/,M,1,0,0,0,0,0
379,379,Osmosis Jones,2001,5.9,http://www.osmosisjones.com/,M,1,1,0,0,0,0
380,380,Legends of Oz: Dorothy's Return,2013,5.9,http://www.dorothyofozthemovie.com/,M,0,1,0,0,1,0
381,381,Sky Captain and the World of Tomorrow,2004,5.7,http://www.skycaptain.com/,M,1,0,1,1,0,0
382,382,Basic Instinct 2,2006,4.6,https://www.google.com/,M,1,0,0,1,0,0
383,383,The Legend of Hercules,2014,4.4,https://www.google.com/,M,1,0,0,0,0,0
384,384,The Sum of All Fears,2002,5.9,http://www.paramount.com/movies/sum-all-fears,M,1,0,1,0,0,0
385,385,The Score,2001,6.7,https://www.google.com/,M,1,0,0,1,0,0
386,386,Money Train,1995,5.4,https://www.google.com/,M,1,1,0,1,0,0
387,387,Agora,2009,6.9,http://www.agoralapelicula.com/,M,1,0,1,0,1,0
388,388,Mystery Men,1999,5.7,https://www.google.com/,M,1,1,1,0,0,0
389,389,Hall Pass,2011,5.4,http://hallpassmovie.warnerbros.com/,M,0,1,0,0,0,0
390,390,The Insider,1999,7.3,https://www.google.com/,M,1,0,1,0,0,0
391,391,Dinner for Schmucks,2010,5.5,http://www.dinnerforschmucks.com/,M,0,1,0,0,0,0
392,392,Abraham Lincoln: Vampire Hunter,2012,5.5,https://www.google.com/,M,1,0,1,1,0,0
393,393,Entrapment,1999,6,http://www.foxmovies.com.au/entrapment,M,0,0,1,1,0,1
394,394,The X Files,1998,6.6,https://www.google.com/,M,1,0,1,1,0,0
395,395,The Last Legion,2007,5,https://www.google.com/,M,1,0,1,0,1,0
396,396,Saving Private Ryan,1998,7.9,https://www.google.com/,M,0,0,1,0,1,0
397,397,What Women Want,2000,6.1,https://www.google.com/,M,0,1,0,0,0,1
398,398,Ice Age,2002,7.1,http://www.iceagemovies.com/films/ice-age,M,1,1,0,0,0,0
399,399,Dreamcatcher,2003,5.3,http://dreamcatchermovie.warnerbros.com/,M,1,0,1,1,0,0
400,400,The Matrix,1999,7.9,http://www.warnerbros.com/matrix,M,1,0,1,0,0,0
401,401,Apollo 13,1995,7.3,https://www.google.com/,M,0,0,1,0,0,0
402,402,The Santa Clause 2,2002,5.5,https://www.google.com/,M,0,1,1,0,0,0
403,403,Les MisÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã¢â‚¬Â ÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã‚Â ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢ÃƒÆ’Ã†â€™Ãƒâ€ Ã¢â‚¬â„¢ÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬Ãƒâ€¦Ã‚Â¡ÃƒÆ’Ã†â€™ÃƒÂ¢Ã¢â€šÂ¬Ã…Â¡ÃƒÆ’Ã¢â‚¬Å¡Ãƒâ€šÃ‚Â©rables,2012,7.1,http://www.lesmiserablesfilm.com,M,0,0,1,0,1,1
404,404,You've Got Mail,1998,6.3,http://youvegotmail.warnerbros.com,M,0,1,0,0,0,1
405,405,The Mask of Zorro,1998,6.3,https://www.google.com/,M,1,0,0,0,0,0
406,406,Due Date,2010,6.2,http://duedatemovie.warnerbros.com/,M,0,1,1,0,0,0
407,407,Space Cowboys,2000,6.3,http://movies.warnerbros.com/spacecowboys/index.html,M,1,0,0,0,0,0
408,408,Cliffhanger,1993,6.1,https://www.google.com/,M,1,0,0,0,0,0
409,409,Broken Arrow,1996,5.7,https://www.google.com/,M,1,0,1,0,0,0
410,410,The Kid,2000,6,http://movies.disney.com/the-kid,M,0,1,1,0,0,0
411,411,World Trade Center,2006,5.9,https://www.google.com/,M,1,0,1,0,1,0
412,412,Mona Lisa Smile,2003,6.5,https://www.google.com/,M,0,0,1,0,0,1
413,413,Eyes Wide Shut,1999,7.1,http://eyeswideshut.warnerbros.com/,M,0,0,1,1,0,0
414,414,Blade: Trinity,2004,5.7,http://www.warnerbros.com/blade-trinity,M,1,0,1,1,0,0
415,415,Red Dawn,1984,6.4,https://www.google.com/,M,1,0,0,0,0,0
416,416,Primary Colors,1998,6.1,https://www.google.com/,M,0,1,1,0,0,0
417,417,The Long Kiss Goodnight,1996,6.5,https://www.google.com/,M,1,0,0,1,0,0
418,418,Proof of Life,2000,6,https://www.google.com/,M,1,0,1,0,0,1
419,419,Zathura: A Space Adventure,2005,6.1,https://www.google.com/,M,1,0,1,0,0,0
420,420,Fight Club,1999,8.3,http://www.foxmovies.com/movies/fight-club,M,0,0,1,0,0,0
421,421,We Are Marshall,2006,6.7,https://www.google.com/,M,0,0,1,0,0,0
422,422,Hudson Hawk,1991,5.4,https://www.google.com/,M,1,1,0,0,0,0
423,423,Lucky Numbers,2000,4.9,https://www.google.com/,M,1,1,0,1,0,1
424,424,"I, Frankenstein",2014,5,http://www.ifrankensteinfilm.com,M,1,0,0,1,0,0
425,425,Oliver Twist,2005,6.7,http://www.olivertwistthemovie.co.uk/,M,0,0,1,1,0,0
426,426,Elektra,2005,4.8,http://marvel.com/movies/movie/13/elektra,M,1,0,1,0,0,0
427,427,Random Hearts,1999,5.3,https://www.google.com/,M,0,0,1,0,0,1
428,428,Austin Powers in Goldmember,2002,5.9,http://www.austinpowers.com/,M,0,1,1,1,0,0
429,429,Astro Boy,2009,6.1,http://www.astroboy-themovie.com/,M,1,1,1,0,0,0
430,430,Jurassic Park,1993,7.6,http://www.jurassicpark.com/,M,1,0,1,0,0,0
431,431,Wyatt Earp,1994,6.5,https://www.google.com/,M,1,0,1,0,0,0
432,432,Clear and Present Danger,1994,6.4,https://www.google.com/,M,1,0,1,0,0,0
433,433,Dragon Blade,2015,5.9,https://www.google.com/,M,1,0,1,0,0,0
434,434,Little Man,2006,5.3,http://www.littleman-movie.com/,M,0,1,0,1,0,0
435,435,U-571,2000,6.1,http://www.u-571.com/,M,1,0,1,0,1,0
436,436,The American President,1995,6.5,https://www.google.com/,M,0,1,1,0,0,1
437,437,The Love Guru,2008,4.3,http://www.lovegurumovie.com/,M,0,1,0,0,0,1
438,438,3000 Miles to Graceland,2001,5.8,https://www.google.com/,M,1,1,0,1,0,0
439,439,Blades of Glory,2007,5.9,https://www.google.com/,M,1,1,1,0,0,0
440,440,Hop,2011,5.5,http://www.iwantcandy.com/,M,0,1,0,0,0,0
441,441,Meet the Fockers,2004,6.1,http://www.meetthefockers.com/index.php,M,0,1,0,0,0,1
442,442,Marley & Me,2008,6.9,http://marleyandmemovie.com/,M,0,1,0,0,0,0
443,443,The Green Mile,1999,8.2,http://thegreenmile.warnerbros.com/,M,0,0,1,1,0,0
444,444,Wild Hogs,2007,5.6,http://video.movies.go.com/wildhogs/,M,1,1,0,0,0,0
445,445,Chicken Little,2005,5.6,http://movies.disney.com/chicken-little,M,0,1,0,0,0,0
446,446,The Bourne Identity,2002,7.3,http://www.universalstudiosentertainment.com/the-bourne-identity/,M,1,0,1,1,0,0
447,447,GoldenEye,1995,6.6,http://www.mgm.com/view/movie/757/Goldeneye/,M,1,0,0,0,0,0
448,448,The General's Daughter,1999,6.1,https://www.google.com/,M,1,0,1,1,0,0
449,449,The Truman Show,1998,7.8,https://www.google.com/,M,0,1,1,0,0,0
450,450,The Prince of Egypt,1998,6.8,https://www.google.com/,M,1,1,1,0,1,0
451,451,Daddy Day Care,2003,5.6,https://www.google.com/,M,0,1,0,0,0,0
452,452,2 Guns,2013,6.6,http://www.2guns.net/,M,1,1,0,1,0,0
453,453,Cats & Dogs,2001,5,http://catsanddogsmovie.warnerbros.com/cmp/main.html,M,0,1,0,0,0,0
454,454,The Italian Job,2003,6.6,http://www.italianjobmovie.com/,M,1,0,0,1,0,0
455,455,Two Weeks Notice,2002,5.9,https://www.google.com/,M,0,1,0,0,0,1
456,456,Antz,1998,6,https://www.google.com/,M,1,1,0,0,0,0
457,457,Days of Thunder,1990,5.9,https://www.google.com/,M,1,0,0,0,0,0
458,458,Cheaper by the Dozen 2,2005,5.7,https://www.google.com/,M,0,1,0,0,0,0
459,459,Eat Pray Love,2010,5.8,http://www.sonypictures.com/movies/eatpraylove/,M,0,0,1,0,0,0
460,460,The Family Man,2000,6.5,https://www.google.com/,M,0,1,1,0,0,1
461,461,Any Given Sunday,1999,6.8,https://www.google.com/,M,0,0,1,0,0,0
462,462,The Horse Whisperer,1998,6.7,https://www.google.com/,M,0,0,1,0,0,1
463,463,Collateral,2004,7,https://www.google.com/,M,1,0,1,1,0,0
464,464,The Scorpion King,2002,5.3,http://www.the-scorpion-king.com/,M,1,0,1,0,0,0
465,465,Ladder 49,2004,6.2,https://www.google.com/,M,1,0,1,0,0,0
466,466,Deep Blue Sea,1999,5.6,https://www.google.com/,M,1,0,1,0,0,0
467,467,This Is It,2009,6.7,http://www.thisisit-movie.com,M,0,0,0,0,1,0
468,468,Kangaroo Jack,2003,4.3,https://www.google.com/,M,1,1,0,1,0,0
469,469,Man on Fire,2004,7.3,https://www.google.com/,M,1,0,1,1,0,0
470,470,The Shaggy Dog,2006,4.5,http://movies.disney.com/the-shaggy-dog-2006,M,0,1,0,0,0,0
471,471,Starsky & Hutch,2004,5.6,https://www.google.com/,M,0,1,0,1,0,0
472,472,Jingle All the Way,1996,5.5,https://www.google.com/,M,0,1,0,0,0,0
473,473,Hellboy,2004,6.5,http://www.sonypictures.com/homevideo/hellboy/,M,1,0,1,0,0,0
474,474,A Civil Action,1998,6.1,https://www.google.com/,M,0,0,1,0,0,0
475,475,ParaNorman,2012,6.7,http://paranorman.com,M,1,1,0,0,0,0
476,476,The Jackal,1997,6.1,https://www.google.com/,M,1,0,0,1,0,0
477,477,Paycheck,2003,5.9,https://www.google.com/,M,1,0,1,1,0,0
478,478,Up Close & Personal,1996,5.9,https://www.google.com/,M,0,0,1,0,0,1
479,479,The Tale of Despereaux,2008,5.8,https://www.uphe.com/movies/the-tale-of-despereaux,M,1,1,0,0,0,0
480,480,The Tuxedo,2002,5.3,https://www.google.com/,M,1,1,1,0,0,0
481,481,Under Siege 2: Dark Territory,1995,5.6,https://www.google.com/,M,1,0,0,0,0,0
482,482,Alien: Resurrection,1997,5.9,https://www.google.com/,M,1,0,1,1,0,0
483,483,The Boxtrolls,2014,6.6,https://www.google.com/,M,0,1,1,0,0,0
484,484,Practical Magic,1998,6.3,https://www.google.com/,M,0,1,1,0,0,0
485,485,Miss Congeniality 2: Armed and Fabulous,2005,5.3,https://www.google.com/,M,1,1,0,0,0,0
486,486,Reign of Fire,2002,6,https://www.google.com/,M,1,0,1,0,0,0
487,487,Year One,2009,4.6,https://www.google.com/,M,1,1,0,0,0,0
488,488,Invictus,2009,7,http://invictusmovie.warnerbros.com,M,0,0,1,0,1,0
489,489,State of Play,2009,6.7,http://www.stateofplaymovie.net/,M,1,0,0,0,0,0
490,490,Duplicity,2009,5.7,http://www.universalstudiosentertainment.com/duplicity/,M,0,1,0,1,0,1
491,491,My Favorite Martian,1999,5.1,https://www.google.com/,M,0,1,1,0,0,0
492,492,The Sentinel,2006,5.8,https://www.google.com/,M,1,0,0,1,0,0
493,493,Planet 51,2009,5.6,http://www.sonypictures.com/movies/planet51/,M,1,1,1,0,0,0
494,494,Star Trek: Nemesis,2002,6.1,https://www.google.com/,M,1,0,1,0,0,0
495,495,Intolerable Cruelty,2003,5.8,https://www.google.com/,M,0,1,0,1,0,1
496,496,Trouble with the Curve,2012,6.6,http://troublewiththecurve.warnerbros.com/,M,0,0,1,0,0,1
497,497,Edge of Darkness,2010,6.2,https://www.google.com/,M,1,0,1,1,0,0
498,498,The Relic,1997,5.8,https://www.google.com/,M,1,0,0,1,0,0
499,499,Analyze That,2002,5.7,https://www.google.com/,M,0,1,0,1,0,0
500,500,Righteous Kill,2008,5.9,http://www.righteouskill-themovie.com,M,1,0,1,1,0,0
501,501,Mercury Rising,1998,6,https://www.google.com/,M,1,0,1,1,0,0
502,502,The Soloist,2009,6.6,http://www.soloistmovie.com,M,0,0,1,0,0,0
503,503,The Legend of Bagger Vance,2000,6.3,https://www.google.com/,M,0,0,1,0,0,0
504,504,Almost Famous,2000,7.4,https://www.google.com/,M,0,0,1,0,1,0
505,505,Garfield: A Tail of Two Kitties,2006,5.1,https://www.google.com/,M,0,1,0,0,0,0
506,506,xXx: State of the Union,2005,4.7,http://www.sonypictures.com/movies/xxxstateoftheunion/,M,1,0,1,1,0,0
507,507,Priest,2011,5.4,http://www.priest-themovie.com/,M,1,0,1,1,0,0
508,508,Sinbad: Legend of the Seven Seas,2003,6.6,http://sinbad-themovie.com/main.html,M,1,1,0,0,0,0
509,509,Event Horizon,1997,6.5,https://www.google.com/,M,0,0,1,1,0,0
510,510,Dragonfly,2002,6.1,https://www.google.com/,M,0,0,1,0,0,0
511,511,The Black Dahlia,2006,5.7,https://www.google.com/,M,0,0,1,0,0,0
512,512,Flyboys,2006,6.3,https://www.google.com/,M,1,0,1,0,1,1
513,513,The Last Castle,2001,7,https://www.google.com/,M,1,0,1,0,0,0
514,514,Supernova,2000,4.9,https://www.google.com/,M,1,0,1,1,0,0
515,515,Winter's Tale,2014,6,http://www.winterstalemovie.com/,M,0,0,1,1,0,1
516,516,Meet Dave,2008,5,http://www.meetdavemovie.com/,M,1,1,1,0,0,0
517,517,Dark Water,2005,5.3,https://www.google.com/,M,1,0,1,1,0,0
518,518,Edtv,1999,5.7,https://www.google.com/,M,0,1,0,0,0,0
519,519,Inkheart,2008,6,http://www.inkheartmovie.com/,M,1,0,1,0,0,0
520,520,The Spirit,2008,4.7,http://www.mycityscreams.com/,M,1,1,1,1,0,0
521,521,Mortdecai,2015,5.4,http://mortdecaithemovie.com/,M,1,1,0,0,0,0
522,522,In the Name of the King: A Dungeon Siege Tale,2007,4.1,http://www.inthenameoftheking.com/,M,1,0,1,0,0,0
523,523,Beyond Borders,2003,6.7,https://www.google.com/,M,1,0,1,0,1,1
524,524,The Monkey King 2,2016,6,http://themonkeykingmovie.com,M,1,0,1,0,0,0
525,525,The Great Raid,2005,6.8,https://www.google.com/,M,1,0,0,0,1,0
526,526,Holy Man,1998,4.9,https://www.google.com/,M,0,1,1,0,0,0
527,527,Just Like Heaven,2005,6.5,https://www.google.com/,M,0,1,1,0,0,1
528,528,The Flintstones in Viva Rock Vegas,2000,4.4,http://www.vivarockvegas.com/,M,0,1,1,0,0,1
529,529,Rambo III,1988,5.7,https://www.google.com/,M,1,0,0,0,1,0
530,530,Leatherheads,2008,5.7,http://www.leatherheadsmovie.com/,M,0,1,1,0,0,1
531,531,Did You Hear About the Morgans?,2009,5.1,https://www.google.com/,M,0,1,0,0,0,0
532,532,Red Tails,2012,5.9,http://www.redtails2012.com/,M,1,0,1,0,1,0
533,533,The Devil's Advocate,1997,7.2,https://www.google.com/,M,1,0,1,1,0,0
534,534,That's My Boy,2012,5.5,http://www.sonypictures.com/movies/thatsmyboy/,M,0,1,0,0,0,0
535,535,DragonHeart,1996,6.4,https://www.google.com/,M,0,0,1,0,0,0
536,536,After the Sunset,2004,6,http://www.afterthesunset.com/,M,1,1,1,1,0,0
537,537,Ghost Rider: Spirit of Vengeance,2011,4.7,http://www.thespiritofvengeance.com/,M,1,0,1,0,0,0
538,538,Captain Corelli's Mandolin,2001,5.5,http://movies.uip.de/corellismandoline/,M,0,0,1,0,1,1
